Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Delta_diff,Theta_diff,Alpha_diff,Beta_diff,Delta_Theta_ratio,Alpha_Beta_ratio,Rolling_Mean_Delta,Rolling_Mean_Theta,Label
0.0,1.0000000000000002,0.5609624848191475,3.6050427953124213,0.5848276830431332,0.12216240313681762,0.050789885178292596,0.1117013454334433,2.4052032703897104,0.510906963539571,0.11887612958445107,-0.0006858740862092372,0.023573550998766124,0.01815034843336593,-0.02788397731748858,4.787257624021426,0.4546895141835247,0.5218295358270789,0.0953174050000949,0
2.0354088784794535e-17,0.9999999999999998,-0.2887122812091405,2.5758723762929057,0.5017375537260997,0.08694019806409825,0.03626365078010218,0.1482481835880001,2.3973813670860142,0.5010386943630826,0.10401575971970976,-0.08309012931703341,-0.035222205072719365,-0.014526234398190417,0.036546838154556796,5.770998846325868,0.24461281945998864,0.5242401696917687,0.09179889402740342,0
9.25185853854297e-18,1.0000000000000002,0.2437325003569412,1.9412518187639494,0.5400780816705164,0.1597189087836598,0.051491882560821066,0.10970045511431706,3.101766707175638,0.5308738445514061,0.07955170969737818,0.03834052794441667,0.07277871071956155,0.015228231780718887,-0.03854772847368304,3.3814074011402724,0.46938194673136013,0.5449643275197598,0.1137926916487318,0
-1.3877787807814457e-17,1.0,0.4459991344721999,4.980519872422181,0.6117448081007922,0.08665586264514154,0.0409665436612423,0.10825673584555509,2.115232081320098,0.46541250518649097,0.12111142242151454,0.07166672643027583,-0.07306304613851826,-0.010525338899578768,-0.001443719268761967,7.059392521581094,0.3784167786372961,0.5647803367339768,0.11081324495355374,0
-3.3306690738754695e-17,1.0,-0.22446816647329743,3.886974184313795,0.4765094001864626,0.10773210651154984,0.05062430912826048,0.22437410199987018,2.128028615857098,0.5325205342350922,0.12257185139845748,-0.13523540791432964,0.0210762438664083,0.00965776546701818,0.11611736615431509,4.423054487297988,0.22562355928551184,0.5429795053454007,0.11264189582825342,0
-7.401486830834377e-18,1.0,0.01329844322405545,1.8828066101032626,0.44299170866057386,0.1400249608417773,0.05339260244999395,0.22155683535071638,2.6225044652665717,0.5715580655063884,0.031304932450589816,-0.03351769152588874,0.03229285433022745,0.0027682933217334713,-0.002817266649153799,3.1636398421942165,0.24098720031939197,0.514612310468889,0.11621440736924535,0
-3.515706244646329e-17,1.0,-0.6141841855138097,4.502836735041571,0.5109529145057284,0.06822664573164669,0.04175946547242008,0.10687660192045598,1.6337616202268077,0.475533384054295,0.1279404018820913,0.06796120584515458,-0.0717983151101306,-0.011633136977573871,-0.1146802334302604,7.488942481108185,0.39072232836492443,0.5164553826248147,0.11247169690275502,0
-9.714451465470119e-18,1.0000000000000002,0.8836785458075911,4.296101235332507,0.6356975742706572,0.09927178832241235,0.0439915437618422,0.09918041705209588,2.2565594037896415,0.4807317704474095,0.15305249326106768,0.12474465976492877,0.031045142590765656,0.0022320782894221236,-0.007696184868360101,6.403543055586148,0.4435462314350204,0.5355792811448429,0.10038227281050553,0
0.0,1.0,-0.8996737375827639,2.7570888959456408,0.4749156946135361,0.05648679558326186,0.027832923966436576,0.12613182338579243,2.0294226445173966,0.4676882480773208,0.13214195160035214,-0.1607818796571211,-0.042784992739150485,-0.016158619795405626,0.026951406333696554,8.407403576468479,0.22066360856211253,0.5082134584473917,0.09434845939812961,0
-2.2204460492503132e-17,1.0,-0.14069861528893357,0.93814952614433,0.580146560600544,0.10462872266090574,0.04264660413271012,0.15159727517415209,2.453331782374545,0.5097912097170963,0.06434815793605474,0.10523086598700793,0.04814192707764388,0.014813680166273543,0.025465451788359655,5.5447586579268675,0.2813132542815466,0.528940890530208,0.09372778262800079,0
