Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Label
3.7007434154171884e-18,1.0,0.04218564862336039,1.2714824668521079,0.4750167451280461,0.15247415587927113,0.03426846634210589,0.21623218683662535,4.449271382202138,0.5560889556351168,0.03636500034528187,0
-2.0354088784794535e-17,1.0,0.1796755368745816,0.07198719943662013,0.4995157075986564,0.15422368254169327,0.029530371928339304,0.19162720493503485,5.222367688027897,0.5247671393933375,0.013355614155617665,0
-5.551115123125783e-18,1.0,0.7112219302437252,2.730434710855766,0.5748918082135441,0.11436202290211267,0.024507606598426882,0.11721890760716007,4.666198481861191,0.4879706247249236,0.12068183834372528,0
0.0,0.9999999999999999,2.386123219692407,13.762963995579003,0.5659596141821452,0.028077865770001226,0.016090309787184537,0.04780017316237595,1.7449086582350828,0.33599116528151196,0.4232332203268529,0
1.0177044392397268e-17,1.0,0.1659000522031461,-0.04228751214036164,0.47278463774400264,0.12835307669247348,0.03247740577984954,0.21535156591661586,3.951951261478084,0.532289749841545,0.015387455266869455,0
1.3415194880887308e-17,1.0,-0.1766489644799881,1.450372141847386,0.4944038038304315,0.0965534778576346,0.023340183732274297,0.14965101977584425,4.136614447883733,0.5064421478714507,0.08299543614807547,0
-2.4054832200211726e-17,1.0,-1.5066847819566724,7.6476711737731815,0.5402640047957062,0.07539014301305405,0.014903482322429917,0.07629056365110339,5.058219492776251,0.40201355093713464,0.2587579975160442,0
9.251858538542971e-19,1.0000000000000002,0.20143649970677407,0.8475717752786336,0.4227806114623165,0.13024937316378155,0.033061955521512074,0.19933780370864987,3.9394352715696006,0.5429110619943237,0.01657152438207822,0
2.7292982688701764e-17,0.9999999999999997,-7.74259805742242,87.44905564740185,0.8232303899957356,0.0629862906936696,0.010754863486558932,0.029282162543603604,5.8559957340831295,0.3796591303113135,0.6267662035167151,0
1.295260195396016e-17,0.9999999999999998,2.3722643969136907,13.923618591564217,0.5160723630678618,0.05575906787160648,0.008370737218370457,0.055801719227693676,6.66039394419261,0.40090667106064465,0.3860327529042585,0
-1.4802973661668754e-17,0.9999999999999998,0.10251229599082069,0.08563190784837538,0.48085822698892833,0.13705052752405175,0.039749231111212105,0.2243152508648009,3.4477919673124804,0.5365654068128913,0.020866917407697125,0
-1.4802973661668754e-17,1.0000000000000002,0.038222929426694606,0.7915807086689584,0.48968438440265133,0.10453275292755561,0.03946283050749163,0.19705631234740842,2.648824292606659,0.5178879169681574,0.08512415044003804,0
1.850371707708594e-17,1.0,0.10930216579768105,3.049010960195588,0.4364572925305607,0.04974992067701793,0.024247605448134164,0.1284651284499504,2.0516611061790355,0.4429660072960828,0.1854048334874654,0
-1.6653345369377347e-17,1.0000000000000002,-0.07020564904102766,0.4479422546391887,0.5126647620297071,0.10155309612103182,0.03430328138990958,0.13992334281814894,2.96036214741706,0.4932052759910064,0.06812691632842742,0
-1.295260195396016e-17,0.9999999999999998,0.6528324680701468,3.3186503800301868,0.5855135571293424,0.09858885213805149,0.032639536744926666,0.13958532275093188,3.0204421241135138,0.4920748303404145,0.14559732615985557,0
0.0,1.0000000000000002,0.5609624848191475,3.6050427953124213,0.5848276830431332,0.12216240313681762,0.050789885178292596,0.1117013454334433,2.4052032703897104,0.510906963539571,0.11887612958445107,0
